issueID,user,createtime,updatetime,text,identifier
6,group14/user1,1456267414,1456267414,"Final discussed decisions on frameworks:
- Frontend: Javascript with libraries like Jquery, pdfjs and a framework like Bootstrap
- Backend: Nodejs server
- Storage: SQL storage like PostgreSQL should be enough for now
",187947346
6,group14/user1,1456267497,1456267497,Database design is too big to include here. Adding it as a separate issue in #16,187947722
16,group14/user2,1456268774,1456268774,"Tables decided: 
-User : with types a)student b)TA c)Instructor
-Courses 
-Course_User 
-Thread 
-Comments
-Feedback/Comments
-Questions
-Attachments
-Submissions
-Expected_files
-Groups

",187956326
7,group14/user2,1456269710,1456269710,UI wireframes are designed in #9  and #10.,187961863
7,group14/user2,1456269841,1456269841,Templates and UI frameworks: #6 ,187962477
16,group14/user1,1456271236,1456271236,"![img_0840](https://cloud.githubusercontent.com/assets/2167789/13270696/d9e0dfaa-da5d-11e5-8443-0597768741e5.JPG)
",187970672
14,group14/user2,1456271366,1456894313,"- [x] Your repo's issues pages.
- [x] Your repo's milestone pages.
- [x] Your repo's contributor's page.
- [ ] A log of sample output from your telemetry.
- [x] From the demos sign-up page list your demo time where you will show 3 solutions working and walk through your demo code.

- [x] A code directory with clearly labeled files and/or directories showing 
 - [ ] Some common base
 - [ ] Code for three different solutions.

- [x] An evaluation plan (for how you will assess if any (all) of the above is actually useful ",187971061
19,group14/user1,1456452139,1456452139,Completed in commit  a8da654b636666224109361addf6a9566792b688 ,189077601
20,group14/user1,1456453504,1456453504,Completed in commit  a8da654b636666224109361addf6a9566792b688 ,189082874
18,group14/user1,1456453524,1456453524,Completed in commit  a8da654b636666224109361addf6a9566792b688 ,189082944
21,group14/user2,1456624605,1456624605,"The group table contains only 1 student by default now. 
Modifying this by creating another table called group-student-map",189763997
21,group14/user2,1456625060,1456625060,Added grade_max to assignments table to display the maximum score for the assignment,189764320
25,group14/user3,1456707390,1456707390,done,189982510
9,group14/user2,1456707811,1456707811,Needed new view for adding students in the a group while submitting a assignment,189984900
9,group14/user2,1456707858,1456707858,"![img_20160228_200001](https://cloud.githubusercontent.com/assets/7236729/13383371/70019c62-de56-11e5-8b98-41f2bd5cb995.jpg)
",189985162
10,group14/user2,1456707907,1456707907,Need a wireframe for creating new assignments.,189985449
10,group14/user2,1456707928,1456707985,"![img_20160228_195750](https://cloud.githubusercontent.com/assets/7236729/13383379/99c07712-de56-11e5-9e79-06f51eface48.jpg)
",189985572
10,group14/user2,1456707971,1456707971,"![img_20160228_195754](https://cloud.githubusercontent.com/assets/7236729/13383385/b27c0578-de56-11e5-8726-65b04144de64.jpg)
",189985802
33,group14/user3,1456722356,1456722356,"Basic UI done.
TODO:
Files uploads and slots
Integration with discussion forums",190040463
40,group14/user1,1456789979,1456800009,"A few clarifications:
- GET /evaluate/:assignmentid will return will return one user only even if its a group
- GET /evaluate/:assignmentid/:userid should be changed to GET /evaluate/submission/:submissionid
- POST /evaluate/:assignmentid/:userid will also send submission id instead. Also, only grade can be sent
",190454493
41,group14/user1,1456790069,1456790069,Have to add a column in assignment table to store visibility,190454757
42,group14/user1,1456790167,1456790167,This is already covered in the deadlines API,190455053
44,group14/user3,1456793361,1456793361,Same as #32 ,190472669
10,group14/user2,1456793503,1456793503,"In the list of assignments, instructor must be allowed to modify the assignments",190473080
10,group14/user2,1456793919,1456793919,"![img_20160229_195306](https://cloud.githubusercontent.com/assets/7236729/13414210/ce30ef04-df1e-11e5-9f69-278b73cfa2c5.jpg)
",190474393
41,group14/user2,1456799749,1456801140,"response
{
title: string 
status : boolean,
total_submissions : number
total_students : number,
marks : [m1, m2, m3, ....]
}",190502279
40,group14/user1,1456802463,1456802463,Done,190517886
59,group14/user1,1456802683,1456802683,"/new in the URL is redundant.
You can just POST the data to /courses to create a new course",190518860
59,group14/user1,1456802853,1456802853,"Also, add section value to the request data",190520611
59,group14/user1,1456803255,1456803255,"Also, JSON.stringify the whole content and send it in an attribute named data",190523583
43,group14/user1,1456814623,1456814623,"Json.stringify the whole data and send it in a single field called data
Also, the URL is just /assignment",190575511
43,group14/user1,1456815066,1456815066,"Also, send the course id with the data",190579239
82,group14/user1,1456871094,1456871094,"Connected the api.
Frontend changes for choose file html pending
Reassigning to Vivek",190934045
26,group14/user3,1456880142,1456880142,Not implemented,190998980
47,group14/user3,1456880163,1456880163,completed,190999115
73,group14/user3,1456891921,1456891921,Completed ,191048865
33,group14/user3,1456892012,1456892012,File uploads completed,191049094
15,group14/user3,1456892048,1456892048,Not implemented,191049335
5,group14/user3,1456892159,1456892159,"The solutions are 
1. online pdf evaluation
2. discussion threads along with the assignment
3. slotted file submissions
4. inline feedback discussions between student and TA
5. statistics dashboard",191050376
91,group14/user3,1460001997,1460001997,"Implemented file type check
removed issue creating undefined file types",206688815
93,group14/user3,1460005748,1460005748,Fixed,206699160
